n_expansion,placement,n_rings,n_lines,mass_airborne_kg,mass_tether_kg,mass_expansion_kg,phi_kg_per_kw,power_kw,wind_m_per_s,mean_radius_spread_m,bridle_angle_deg,blade_radius_m,blade_count
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.5,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.5,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.5,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.5,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.5,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.5,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.5,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.5,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.5,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.5,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.5,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.5,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.5,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.5,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.5,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.5,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.5,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.5,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.5,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.5,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.5,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.5,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.5,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.5,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.5,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.5,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.5,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.5,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.5,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.5,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.5,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.5,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.5,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.5,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.5,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.5,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.5,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.5,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.5,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.5,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,2.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,2.0,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,2.0,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,2.0,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,2.0,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,2.0,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,2.0,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,2.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,2.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,2.0,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,2.0,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,2.0,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,2.0,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,2.0,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,2.0,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,2.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,2.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,2.0,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,2.0,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,2.0,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,2.0,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,2.0,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,2.0,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,2.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,2.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,2.0,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,2.0,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,2.0,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,2.0,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,2.0,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,2.0,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,2.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,2.0,5
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,2.0,5
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,2.0,5
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,2.0,5
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,2.0,5
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,2.0,5
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,2.0,5
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,2.0,5
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,0.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,0.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,0.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,0.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,0.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,0.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,0.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,0.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,0.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,0.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,0.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,0.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,0.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,0.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,0.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,0.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,0.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,0.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,0.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,0.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,0.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,0.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,0.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,0.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,0.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,0.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,0.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,0.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,0.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,0.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,0.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,0.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,0.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,0.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,0.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,0.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,0.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,0.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,0.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,0.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,1.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,1.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,1.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,1.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,1.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,1.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,1.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,1.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,1.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,1.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,1.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,1.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,1.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,1.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,1.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,1.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.5,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,1.5,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.5,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,1.5,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.5,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,1.5,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.5,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,1.5,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,2.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,5.0,2.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,2.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,5.0,2.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,2.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,5.0,2.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,2.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,5.0,2.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,2.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,10.0,2.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,2.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,10.0,2.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,2.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,10.0,2.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,2.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,10.0,2.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,2.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,15.0,2.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,2.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,15.0,2.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,2.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,15.0,2.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,2.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,15.0,2.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,2.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,20.0,2.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,2.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,20.0,2.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,2.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,20.0,2.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,2.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,20.0,2.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
0,none,16,5,29.962,1.028,0.0,2.9962,10,11.0,0.0,0.0,0.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,2.0,8
1,single,16,5,30.462,1.028,0.5,3.0462,10,11.0,0.0,25.0,2.0,8
2,alternating,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,2.0,8
2,clustered,16,5,30.962,1.028,1.0,3.0962,10,11.0,0.0,25.0,2.0,8
3,alternating,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,2.0,8
3,clustered,16,5,31.462,1.028,1.5,3.1462,10,11.0,0.0,25.0,2.0,8
4,alternating,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,2.0,8
4,clustered,16,5,31.962,1.028,2.0,3.1962,10,11.0,0.0,25.0,2.0,8
